,date_FCR_F,new_coil,pp_FCR_F,FCR_F_1,FCR_F_2,FCR_F_3,FCR_F_4,FCR_F_5,FCR_F_6,FCR_F_7,FCR_F_8,FCR_F_9,FCR_F_10,FCR_F_11,FCR_F_12,FCR_F_13,FCR_F_14,FCR_F_15,FCR_F_16,FCR_F_17,FCR_F_18,FCR_F_19,FCR_F_20,date_FCR_B,pp_FCR_B,FCR_B_1,FCR_B_2,FCR_B_3,FCR_B_4,FCR_B_5,FCR_B_6,FCR_B_7,FCR_B_8,FCR_B_9,FCR_B_10,FCR_B_11,FCR_B_12,FCR_B_13,FCR_B_14,FCR_B_15,FCR_B_16,FCR_B_17,FCR_B_18,FCR_B_19,FCR_B_20,date_TA_F,pp_TA_F,TA_F_1,TA_F_2,TA_F_3,TA_F_4,TA_F_5,TA_F_6,TA_F_7,TA_F_8,TA_F_9,TA_F_10,TA_F_11,TA_F_12,TA_F_13,TA_F_14,TA_F_15,TA_F_16,TA_F_17,TA_F_18,TA_F_19,TA_F_20,date_TA_B,pp_TA_B,TA_B_1,TA_B_2,TA_B_3,TA_B_4,TA_B_5,TA_B_6,TA_B_7,TA_B_8,TA_B_9,TA_B_10,TA_B_11,TA_B_12,TA_B_13,TA_B_14,TA_B_15,TA_B_16,TA_B_17,TA_B_18,TA_B_19,TA_B_20,ì‹Æ”NŒŽ“úŽž•ª,”Mˆ—‘¬“x,˜F‰·1,˜F‰·2,˜F‰·3,˜F‰·4,˜F‰·5,˜F‰·6,˜F‰·7,˜F‰·8,˜F‰·9,˜F‰·10,˜F‰·11,˜F‰·12,˜F‰·13,˜F‰·14,˜F‰·15,˜F‰·16
20,2023/6/10 0:00,49364-22,9F,14.09456379,5.764351282,1.789752835,2.057455877,0.480367727,0.517272678,0.052640671,0.514931822,0.097331601,1.277648317,0.376991417,0,0.218089133,0.566330192,0.633672465,0.903903399,3.021594917,5.005590669,7.919563322,10.82578571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023/6/10 0:00,49364-222,9F,14.90598865,5.7539052,2.586512329,2.49844723,1.469054193,2.429117183,1.98770272,1.970174977,0.873925692,1.059367239,0.279757096,0.048209843,0,0.481529261,0.281386581,0.559902202,1.897303258,3.734745732,7.695643915,10.02237148,2023/6/10 0:00,9B,15.51294746,5.419901536,1.170452534,0.995240063,0.31230572,0.264605601,0.65351702,0.448257289,0,0.578077186,0.471020328,0.262833874,0.480489414,0.700253558,0.57148356,1.434171562,4.087750629,6.280661157,10.13529614,14.04185536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02306E+11,52.5,658,655,657,655,653,655,648,656,515,403,299,302,208,202,86,24
22,2023/6/10 0:00,49365-2,9F,13.16034184,4.300351443,0.565062147,0.847894122,0.745736378,0.744495421,1.41196771,1.063036286,0.407933198,2.109023848,0.320003455,0,0.265707036,0.388914446,1.200162094,1.429535951,3.504317621,5.511368628,9.949559227,17.82341533,2023/6/10 0:00,9B,13.6961986,5.487064096,1.155528821,1.166163423,0,0.035680002,0.266770144,1.050883899,0.485943141,1.979637847,1.027768534,0.01437505,0.569044236,2.093628421,1.857020738,2.645866986,3.874235125,5.143519554,7.418786319,13.30000916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02306E+11,52.5,658,655,657,655,653,655,651,657,515,403,300,302,209,201,87,25
23,2023/6/30 0:00,49362-2,9F,10.25335707,3.460882191,0.01592932,0,1.132562282,3.019528099,4.863826912,6.707214668,7.157444156,7.461964378,5.575383591,3.013570764,2.114818275,2.101692441,1.020900701,0.115137902,0.044212181,0.69932326,4.669265838,9.507781808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023/7/6 0:00,49366-1,9F,13.66322307,2.744369332,0,0.736755745,0.858892666,1.038030455,0.913739947,1.37751395,0.439797223,0.675183403,1.130688521,0.366420685,0.683890778,0.472152313,0.679626263,0.700697242,3.998540181,4.817214192,8.900576268,13.0373107,2023/7/6 0:00,9B,15.1985723,3.107025206,0.020715391,1.856926036,1.601116141,1.711273704,0.524511451,0.940716714,0,0.909662322,0.430785655,0.216711504,0.837955484,1.415656466,1.427488567,2.000338237,4.33924639,6.148270755,9.976571123,17.97545982,2023/7/10 0:00,4F,12.78265277,2.674762907,0,0.249058157,0.673880748,0.354832768,0.45424262,1.033797702,0.402187265,0.456036437,0.538138928,0.063022259,0.226510823,0.512996902,0.224012257,0.177819183,1.460477359,1.908982835,4.105988259,12.65219481,2023/7/10 0:00,4B,19.78268516,4.14262366,0.080744317,0.780471511,1.0956576,1.861276854,1.888288613,2.958077293,2.671944925,3.659853217,1.800688709,1.365074946,1.340163175,0.793128915,0.168927314,0,1.101062645,1.334717435,5.097418536,13.09877766,2.02307E+11,52.5,657,654,657,654,653,655,647,657,518,404,293,302,208,201,106,27
25,2023/7/6 0:00,49366-21,9F,14.53273249,3.128027145,0.030528813,0.455670342,0.004738355,0.068463282,0.240253357,0.506497788,0.451535058,0.584126278,0.173243861,0,0.33545436,0.745817931,0.853192251,0.806742572,2.447534703,4.381230335,8.283182599,12.4478456,2023/7/6 0:00,9B,18.14368167,3.72078832,0,0.784895561,0.349741417,0.076406275,0.138055461,0.842594765,0.214566728,1.000335622,0.145369258,0.118277627,0.154004743,0.253329271,0.611757609,1.550172355,2.893685494,4.92700665,8.719409381,16.94817514,2023/7/10 0:00,4F,15.90475391,4.908986962,1.137302888,0.586257484,0.066385516,0.034167283,0.488103017,1.281322829,1.15032025,2.070971893,0.960064423,0,0.237573706,0.841600839,0.44697218,0.966917848,2.526137765,3.637051704,7.109132222,13.83529134,2023/7/10 0:00,4B,18.1919899,5.650354344,0.795192734,0.567564793,0.561420254,1.089730475,2.031290216,3.486571798,4.449398104,4.351034906,2.475014405,2.291881812,1.867362196,0.657956141,0.233445047,0,0.5064859,1.875364838,4.374904963,10.64926158,2.02307E+11,52.5,657,654,656,654,653,655,649,656,518,404,295,302,205,195,106,27
26,2023/7/6 0:00,49366-22,9F,15.32834934,4.277400946,0,0.689287702,0.259240334,0.267548639,0.321636382,0.378605505,0.146676776,0.205517447,0.309338917,0.343275817,0.426077799,0.143560349,0.268599307,0.175404263,1.897571999,3.306161855,7.023756993,11.22162457,2023/7/6 0:00,9B,17.32560553,6.067340589,1.985593714,1.842377122,1.431243816,1.141912218,0.334278581,0.488843517,0,0.361704743,0.394770805,0.135425254,0.264797911,0.415513413,0.636503944,1.435206869,3.505231246,5.329165806,9.007655936,15.01177483,2023/7/10 0:00,4F,11.57965778,3.134553536,0.186039148,0.083853963,0.218430727,0.37604712,0.06729727,0.054615766,0.094764533,0.452740317,0.548661936,0,0.217446204,0.444552789,0.149196232,0.490241807,1.92866672,4.631958987,7.861184987,15.08705625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023/7/7 0:00,49367-1,9F,13.39880673,3.010540191,0.322695695,0.498286188,0.241468677,0.405948174,0.30694561,1.011737133,0.22961891,1.959974123,0.812816978,0.141179154,0.159296073,0,0.133472987,0.766594694,2.209302341,1.687643611,4.864296953,9.078211452,2023/7/7 0:00,9B,16.93785603,6.440776168,1.360134862,0.970991425,0.377703108,0,0.040824443,0.429429606,0.519411594,1.02281255,0.65782847,0.186373629,0.069226732,0.438855715,0.548554135,1.32020181,2.414881656,2.608311701,5.509084278,13.15826538,2023/7/11 0:00,4F,18.10779511,6.239035205,0.556996022,0.129749343,0.184798118,0.019463761,0.088999139,0.548759427,0.442960193,1.240607811,0.857487678,0,0.867406473,0.765871632,0.377412883,0.979720022,2.138972966,2.506479971,5.9708848,15.17747874,2023/7/11 0:00,4B,13.78504663,3.061725479,0.002902675,0.234691367,0.610362574,0.407465681,0.722680342,1.609129256,1.393510993,3.447502167,1.957562817,1.200633308,1.538795318,1.217918767,0.109014163,0.006279973,0.40478581,0,2.217509101,8.954163699,2.02307E+11,52.5,657,654,657,654,654,655,652,657,521,404,295,302,217,206,103,28
28,2023/7/7 0:00,49367-2,9F,14.46249058,5.608548504,0.819629387,0.974847774,0.527935539,0.140752347,0.068424167,0.388489353,0.130503246,0.916113274,0.966961628,0.069594682,0,0.810603453,0.511624264,0.979914506,2.430372321,4.02123683,7.952712135,15.6697847,2023/7/7 0:00,9B,14.7330289,7.721451487,3.196184811,2.098119772,0.494914382,0.110204245,0.21082088,0.626061143,0.222151356,1.032313459,0.278462144,0.031691857,0,0.899941694,0.44547177,0.731121927,2.844056539,4.402380132,9.397376518,15.20373681,2023/7/7 0:00,4F,16.88623755,5.048033169,0.295349237,0.92798233,0.215941726,0.283117359,0.367114789,1.139674009,0.945994911,2.810867181,1.994545809,0,0.866999995,0.738074621,1.355941022,1.201347604,3.308123066,4.545989565,9.371263497,13.34465311,2023/7/11 0:00,4B,18.71425105,4.969648853,0.31444025,0.265186805,0,0.08174047,0.301364211,1.680230844,2.256298226,2.588094063,2.053364258,1.451930384,1.853989489,1.126213426,0.285913383,0.129019614,1.103841915,2.424012817,6.360146754,13.17184896,2.02307E+11,52.5,658,655,656,654,654,655,649,656,521,404,298,302,207,200,106,29
29,2023/8/25 0:00,49122-22,9F,6.178832288,0.647996188,0.093911347,1.188800739,0.18329356,0.474235418,0.080001963,0.568929344,0.191349123,0.11515237,0,0.227022415,0.180408308,0.315159196,0.372206162,1.445924876,2.525973975,3.426643496,3.294793086,7.70075782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023/8/25 0:00,49122-221,9F,5.166872495,0.128529928,0,0.992923217,0.394535358,0.512855162,0.25545153,0.537717443,0.120491292,0.16567007,0.232605966,0.076192008,0.032343291,0.766848754,0.724921122,1.8582984,3.333593274,2.745479842,3.379262544,7.323835967,2023/8/25 0:00,9B,8.091254066,0.920942377,0.206483671,0.715681723,0.02565716,0.185273231,0.233194446,0.570019073,0,0.11988876,0.037136491,0.097458473,0.57212619,0.531668601,0.537982657,1.93795539,3.738769178,3.476413747,4.590306773,10.32618027,2023/8/29 0:00,4F,4.542617352,3.430486108,2.165378084,1.247218077,0.604319526,0.240870809,0.24590418,0.899636616,0.408990754,0.819612463,0.118468505,0,0.416916463,1.045817859,0.505522409,1.318994188,2.568494705,2.353920893,3.401447221,6.852367055,2023/8/29 0:00,4B,4.714908257,2.12320635,0.490764225,0.165768988,0,0.59184666,1.444310977,1.898893361,2.936557676,3.934753059,1.90617696,0.408089138,0.174860749,0.278667774,0.12093263,0.893277194,1.659798775,1.86189851,3.495468381,7.984808791,2.02308E+11,52.5,657,654,657,654,653,655,652,656,515,403,302,302,216,205,111,29
31,2023/11/7 0:00,50965-1,9F,15.8782009,5.464964263,0.283040545,0.341946659,0.070179859,1.102558159,0.452066483,0.960746397,0.304500269,0.622556028,0.376067108,0,1.112329483,1.042960682,2.38677817,3.118067414,5.575866896,8.09337181,12.66575627,14.79500979,2023/11/7 0:00,9B,16.24314726,5.242147335,0.84475661,0.402743468,0,0.435690524,0.137382396,0.207043027,0.395897497,1.087596911,0.517600069,0.817955517,0.751553454,1.440339946,0.916467143,3.198309485,4.950742984,7.665201308,12.48423619,15.30341044,2023/11/11 0:00,4F,14.06143709,3.27607197,0.515435329,0.120428678,0.294804414,0.745599785,0.696471471,0.845990536,0.411039093,0.24273452,0.019712124,0.027696783,0.35814739,0.172191051,0,1.500106521,3.822747865,4.475523567,7.214033216,13.01259307,2023/11/11 0:00,4B,15.79040945,4.689055625,0.215985921,0.019941833,0.005635508,0.084480277,0.09827146,1.022727279,1.305388221,1.803606055,0.536640215,0,0.655676071,0.587641844,0.872601516,1.071449455,3.250077508,4.52478967,7.921569489,14.14028719,2.02311E+11,52.5,657,654,657,654,653,655,653,656,513,403,296,302,215,213,84,18
32,2023/11/8 0:00,50965-2,9F,12.86322717,3.822933378,0.55794524,0.246631636,0,0.503296209,0.122823336,0.343164177,0.103007182,0.712064891,0.25746328,0.026363585,0.491268978,0.548988742,1.594796841,3.057551799,6.347780121,8.593212977,12.22775524,14.3833721,2023/11/8 0:00,9B,24.29307178,12.77539052,7.183370632,4.83167925,2.84391228,2.560648432,1.674954101,1.236620336,0.314923461,0,0.054510711,0.654467369,1.761400906,2.098746772,2.675701169,4.173733253,8.142523957,12.66022045,19.94016141,25.47843674,2023/11/11 0:00,4F,14.37998674,5.407668302,1.807207983,0.7297596,0.209589981,0.193231736,0.178296967,0.185530649,0.577747409,1.111289095,0.805899466,0.905811388,0.979434496,0.056942663,0,1.260693554,3.692251774,5.345705287,9.72660376,17.56700057,2023/11/12 0:00,4B,14.11377601,3.055568671,0.421159731,0.320224385,0,0.388799308,0.658358926,1.228895195,1.72811146,1.837986009,1.554841836,0.61258791,1.001387324,0.561600086,0.469515021,0.543521431,3.127835588,5.44476338,8.622097411,14.54388418,2.02311E+11,52.5,657,655,656,654,654,655,651,657,515,404,298,301,205,191,98,18
33,2023/11/8 0:00,50966-2,9F,15.08082588,5.107440104,0.865960954,0.718730288,0.326954965,0.80573851,0.913123926,1.474077707,0.69999538,0.620007609,0.784442198,0,1.039070667,0.722250353,1.315197965,1.880665114,4.462633459,8.237981,14.27141639,15.49217898,2023/11/8 0:00,9B,17.65540612,7.61677854,1.995594701,0.865472772,0.076325036,0.038944562,0.447302212,0.123220607,0,0.10420479,0.015524063,0.366828262,0.649956557,0.909398238,1.528818681,3.569124446,5.639435259,9.036580447,14.77827446,19.95749297,2023/11/12 0:00,4F,9.541424171,1.677730925,0.090393065,0.747474596,0.512828748,0.646707493,0.176206436,0,0.045917375,0.391159425,0.609168465,0.582683509,0.191304899,0.447701999,0.234716667,0.745874052,3.39351747,5.85443789,9.790063695,17.01848904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023/12/8 0:00,50966-1,9F,20.18583119,8.218078251,3.235751357,2.618100426,1.117351282,0.59819803,0.054946145,0.887021181,0.263824941,0.52561696,0.377769171,0,0.489696507,1.096880154,1.749575837,2.494539661,5.290113474,7.44932579,12.88495269,12.00751202,2024/6/6 0:00,9B,20.64694962,8.109884445,3.533696819,2.837122552,1.697086624,1.133379658,0.429875093,1.206151433,0.214578912,0.544649398,0.689394026,0.329983634,0,0.147565674,0.467365264,1.116079002,3.857559038,6.587231223,11.88852288,10.82601795,2023/12/8 0:00,4F,16.89441335,5.237139332,1.509975345,1.073680762,0.55325839,0.402587163,0.199022336,0.616324516,0.290382901,1.212028578,0.69959757,0.009187679,0,0.253424142,0.308443013,0.844344842,3.451035089,5.354843816,9.373962987,14.4235665,,,,,,,,,,,,,,,,,,,,,,,2.02312E+11,52.5,655,655,657,655,653,655,649,656,511,383,293,301,213,188,91,17
35,2024/1/8 0:00,50967-21,9F,13.68596062,5.10141561,0.167834467,1.468427689,0.00931612,0.470569124,0.395530582,1.173302534,0.461263576,0.723436117,0.141685828,0.199479011,1.088669402,0,0.774167214,1.610583834,3.888930941,5.307604211,6.95722648,7.296148359,2024/1/8 0:00,9B,16.85694377,5.978353542,1.725372964,2.200864455,0.285124967,0.764386777,0.576497126,0.740958311,0,0.505188085,0.137824669,0.333843098,0.589664678,0.723126001,1.746330853,2.730149214,5.395440132,7.999365323,13.04909589,20.1324646,2024/1/9 0:00,4F,12.42849061,1.788679631,0,0.662047084,0.174484326,0.659758665,1.276890019,2.211404368,2.248566435,2.465910453,1.380207771,0.54508967,0.494213281,0.895313992,0.608556626,1.249853179,2.867407436,3.413986642,5.983573335,12.56913688,2024/1/9 0:00,4B,16.91348954,4.042982782,0.159409946,0.328583641,0.34566102,1.394387933,2.221384024,3.512307761,3.328746701,4.016270981,3.65584597,2.227867652,1.694946773,0.254830917,0,0.236989747,2.403355377,4.516464861,7.544118926,11.83975743,2.02401E+11,52.5,656,655,657,655,655,655,649,655,508,403,298,301,206,193,86,9
36,2024/1/8 0:00,50967-22,9F,20.29773085,6.1245472,0.468416884,2.117473312,0.497225905,1.54980449,0.484838906,1.601097745,0.315148188,1.400205136,1.204368325,0.249951789,1.160958451,0,1.620745637,1.312447412,3.609804948,6.390924107,12.15001899,14.71590594,2024/1/8 0:00,9B,15.95568437,7.107093048,1.496711256,2.659684546,0.271875218,0.218666568,0.143589291,0.917816343,0,0.554063902,0.085438761,0.421183993,0.957280142,0.847606787,1.599480135,1.641109808,4.177755009,6.17902333,10.02180231,12.65857311,2024/1/9 0:00,4F,14.40788504,3.568575603,0,0.957240779,0.357212413,0.761255301,1.572813978,2.740357357,2.178437369,2.246257138,0.932786235,0.298037728,0.314236457,0.537087762,0.831733912,1.630963064,4.449443038,6.566716603,11.00851296,17.75191759,2024/1/9 0:00,4B,18.43724602,5.096879784,0.100721551,0.824470583,0,1.206198041,2.146688823,4.482210882,3.281799401,3.989529613,3.062267985,1.131086709,1.448787635,0.088468621,0.426516385,0.14599776,2.109086254,3.895726161,8.308057464,15.15017207,2.02401E+11,52.5,657,655,657,655,654,655,645,656,507,404,299,301,206,188,87,9
37,2024/1/8 0:00,50968-1,9F,11.6174662,2.472627783,0,1.27909529,1.245494227,2.792231912,2.451064558,2.870002597,1.260083995,1.977847734,0.796706158,0.278225874,0.336489082,0.263908745,0.685515891,2.488348976,4.020971574,6.681854617,12.82540757,21.64963015,2024/1/8 0:00,9B,16.43787301,4.539964466,0.413408896,1.294884018,0.769838657,1.355191883,0.285140938,0.197995188,0,1.003994713,0.471510269,0.383497437,1.019300722,0.496227548,0.950277812,3.455398608,5.475479558,7.559777467,11.44179112,18.52352512,2024/1/9 0:00,4F,13.69780176,1.89392522,0.054601338,0.319475516,0.912501633,2.32784105,2.818084593,3.413453826,1.516568805,2.404980296,2.049808809,1.703535097,1.18647454,0.314049181,0,0.75473485,2.019174334,3.922418185,8.9224446,18.91744535,,,,,,,,,,,,,,,,,,,,,,,2.02401E+11,52.5,657,655,657,655,655,656,647,656,508,404,300,301,206,187,88,10
38,2024/1/8 0:00,50970-1,9F,16.84295073,4.812886537,0,0.151371724,0.081593599,0.532504465,0.393761688,0.299371939,0.091187373,0.45621817,0.189374062,0.06188921,0.122111801,0.185020459,0.766886718,2.217381294,3.16212135,5.667420264,8.874985577,12.43005552,2024/1/10 0:00,9B,14.73074069,3.829768273,0,0.911614687,0.718119965,1.071123046,0.003353056,0.127293227,0.344970045,0.684518917,0.430664425,0.016410164,0.22736011,0.977418572,1.720010027,3.06136459,4.522661915,6.761433054,10.41073358,14.16137406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024/1/9 0:00,50968-2,9F,18.45617889,5.000294534,0.091575272,1.204305309,1.752259974,1.380397109,0.137820288,0.269229925,0.551409454,1.591228199,0.355482305,0,0.71953888,2.056468988,2.386311058,3.97096413,5.543579134,8.135143512,10.87688038,12.81685536,2024/1/9 0:00,9B,20.44938359,7.028404785,2.698926987,2.364837363,1.919062691,1.691509524,0,0.041402998,0.472299345,2.274230794,0.82290526,0.619545262,0.462128402,0.286715937,0.722068442,2.313569378,4.564738004,6.95393323,10.8788828,14.25656332,2024/1/9 0:00,4F,14.9555132,3.220242176,0.031046955,0.014231599,0.502356704,0.715337919,0,0.347905248,1.432451916,3.253262311,2.56094077,0.711572913,0.087140885,0.328801585,0.699439544,2.008016768,4.274897855,6.119205023,9.053897674,16.03721349,2024/1/9 0:00,4B,17.17452114,3.843214206,0.255423326,0.520406096,0.656851019,1.312298313,0.45908881,0.707714153,1.64784694,3.661974595,3.129210368,1.00126566,0.308540109,0,0.924569378,0.906885569,2.413769957,3.982622491,6.500041571,10.49325068,2.02401E+11,52.5,657,655,657,655,655,655,647,656,508,404,297,302,206,191,90,14
40,2024/1/9 0:00,50969-1,9F,13.55667507,2.104644154,0,0.752482667,0.924844903,0.830481885,0.020325458,0.545027037,0.479777756,0.550909087,0.11329668,0.098980223,0.853043978,0.547819375,2.010998608,3.464585088,5.975737751,8.419991413,12.18759521,11.44337871,2024/1/10 0:00,9B,14.98473286,2.516994483,0.047810982,1.227780856,1.189737082,1.417438632,0,0.208759159,0.691103213,0.925862901,0.387874062,0.192015629,1.231577743,0.884783771,1.940199045,3.370266694,4.391843998,6.481151023,10.33758046,12.13949318,2024/1/10 0:00,4F,12.19347154,1.287236601,0.03967021,0.629645967,1.008739247,1.480818343,0.544719041,1.432123756,1.567278621,1.380278934,1.007494922,0,0.209064771,0.537891915,1.043742927,2.025350979,3.466782911,4.798782901,6.687416996,11.97553504,2024/1/10 0:00,4B,14.90725719,2.156334512,0,0.775519415,1.215899992,1.41402861,0.68291472,2.671544069,1.973034509,2.34941697,2.286720617,0.523689168,0.08156813,0.277992263,1.279041083,1.639877565,2.591795132,3.955793571,6.094640325,8.909103434,2.02401E+11,52.5,658,655,657,655,655,656,647,656,509,404,301,302,211,188,92,17
41,2024/1/9 0:00,50970-2,9F,17.70427185,4.924083088,0.015471934,0.728064325,1.049754413,0.816738326,0,0.635138275,0.911854566,1.441721976,1.014837155,0.615830773,1.265926195,0.446531384,2.67753578,3.604174622,6.061415742,8.426509672,11.62842576,13.64098849,,,,,,,,,,,,,,,,,,,,,,,2024/1/10 0:00,4F,15.06256577,2.8708234,0.036694173,0.135668647,0.483659324,1.043524559,0.61697829,0.789042606,0.816913323,1.381479433,0.763354757,0,0.41058448,1.179297682,1.495042865,2.19328391,3.66257392,5.741368891,9.128215433,16.0365502,2024/1/9 0:00,4B,18.72874063,5.440886464,0.130672898,0.723857625,1.122542698,1.52988477,0,0.377759068,0.353453453,1.458394352,0.456794654,0.648381268,1.185849097,0.818146443,2.800132714,4.036874546,6.232061498,8.794599736,12.64911829,17.81782214,2.02401E+11,52.5,657,655,657,655,656,655,645,656,507,404,297,301,208,189,88,15
42,2024/1/10 0:00,50969-2,9F,17.62614479,4.693131046,0.052149725,0.901527675,0.765163233,0.87419101,0.049816801,0.818711439,1.151392699,1.815227204,0.856378695,0,0.170010816,0.376583142,1.290801142,2.904771072,5.28220909,8.601193038,13.05855447,12.63371182,2024/1/10 0:00,9B,19.5164648,6.782808385,1.478769183,1.857808599,0.890837901,1.532758166,0,0.561336957,0.587605148,1.132535297,0.207136571,0.180801853,0.330393861,0.522232207,1.976073912,3.293569226,5.505793698,9.171645456,13.22390665,15.22674439,2024/1/10 0:00,4F,12.58536388,2.293023398,0.082870424,0.183035623,0.891941216,1.460680178,0.334164932,0.372805972,0.640560618,1.592787557,0.74809538,0.193423958,0,0.282623036,0.963010337,2.097478356,3.208693193,5.762796868,9.01094035,13.15712528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2024/1/31 0:00,51256-1,9F,12.92769676,2.372730879,0,1.473648119,1.447830612,1.061456157,0.077761059,0.722776537,0.367726723,1.729977588,0.899614502,0.111550722,0.12329268,0.22962608,1.27423196,1.620478778,4.168382435,7.646872663,12.74975571,14.34578199,2024/1/31 0:00,9B,14.84329837,3.281989588,0.420249381,0.584851243,1.279842663,1.415317188,0,0.257213793,0.053126361,1.175075213,0.218283896,0.082061664,0.625383389,0.57128982,1.367067345,3.073633066,4.683222585,7.856690639,11.6443242,14.5262825,2024/2/7 0:00,4F,13.80721367,1.934063485,0,0.513998399,1.180937453,0.757956723,0.056732496,0.63054374,1.405778995,3.12885315,2.45420997,0.78792634,0.109567448,0.251077494,1.414584228,1.99859532,3.990674724,6.331734903,8.618564142,14.79860229,2024/2/7 0:00,4B,11.24811765,0.978568446,0,0.691760786,1.007767597,1.373857784,0.66072395,1.224490171,1.556431062,2.854431637,3.395384501,1.492095773,0.152711863,0.175419581,0.992471097,1.293817351,3.021087214,5.098116655,8.725251419,13.99641713,2.02402E+11,52.5,656,655,657,654,654,655,646,656,510,404,293,301,201,189,86,14
44,2024/1/31 0:00,51256-3,9F,17.81366954,4.889552084,0.715386132,1.100082913,1.375893433,0.859650644,0,0.344791716,0.243150986,0.504936903,0.363550635,0.05241288,0.209405372,1.099502677,1.473059043,3.074275392,4.630141059,6.91878592,9.459493718,12.71858109,2024/2/2 0:00,9B,14.88351259,4.530116123,0.539537095,0.067580725,0.460251981,0.865718873,1.162601868,1.863634515,1.135428959,1.88832851,0.936715753,0,0.373248737,0.515122466,2.155946002,4.23992321,5.459104526,8.451113344,14.32085688,19.94153456,2024/2/7 0:00,4F,16.2180634,5.684655323,1.095950583,0.063103793,0,0.268723461,1.858958507,3.142992561,3.727859476,3.927185643,2.166952881,0.306498282,0.413380682,0.314455161,1.352883681,2.799291638,3.362956235,4.669191183,8.095287919,15.62773245,2024/2/7 0:00,4B,14.5123981,3.671597217,0.108281275,0,0.088072841,0.607145382,2.029607668,4.418655351,4.848638277,4.40870883,3.018360642,0.702014328,0.223366991,0.070904983,1.35826346,1.153083813,2.55538484,4.902929902,10.24614118,18.1537094,2.02402E+11,52.5,657,655,657,655,654,655,645,656,509,404,293,301,206,190,86,13
45,2024/2/2 0:00,51416-1,9F,16.58012212,3.427933361,0.641313691,1.759807108,1.642386527,1.097871659,0.038714386,0.179475656,0.006400367,1.370235906,0.303808066,0,0.226461756,0.803989891,1.593983023,3.222473638,4.698641245,7.731364968,12.94579316,14.56368206,2024/2/2 0:00,9B,17.21802159,4.863897948,0.323041549,0.377371653,0.665605179,0.478968253,0.0372499,0.129663911,0.060041591,0.93944879,0.204016522,0,0.026256066,0.388845337,1.053990494,3.195907504,4.120180715,7.071669345,10.21845621,13.572797,2024/2/7 0:00,4F,15.71208868,3.586975192,0,0.377778379,0.753696147,0.304331274,0.03315816,0.541321813,0.831145849,2.101889227,1.919137785,0.782788451,0.130298351,0.227325493,0.101232248,1.768221861,4.355876373,6.78948051,10.2875793,18.26101722,2024/2/8 0:00,4B,15.28746438,3.135444428,0.097217205,0.065004907,0.491982044,1.552807971,1.67323949,2.364302485,2.173069482,3.093084238,1.448386203,0.24285938,0,0.30108436,0.217437603,1.36942883,2.653486817,3.746135713,8.295440688,14.55927421,2.02402E+11,52.5,656,655,657,655,656,655,645,655,507,404,291,301,200,188,83,11
46,2024/2/2 0:00,51820-1,9F,16.13730919,2.808971688,0.196777891,1.127507348,1.445068575,1.858255585,0.059013999,0.084276553,0,0.882364986,0.570383687,0.638494654,0.499351564,0.550814479,0.998470589,1.075209165,3.613978638,6.211067922,10.1444982,8.645341293,2024/2/2 0:00,9B,17.03759764,5.237322341,1.957483968,3.071738743,2.530451352,1.580420702,0.140944825,0.629074008,0.152858307,1.152965474,0.302441936,0,0.181950823,0.693536899,1.805759473,3.163961153,5.294044723,9.283090993,13.82362001,14.08212951,2024/2/8 0:00,4F,14.34663737,2.748335306,0,0.384632152,0.416616749,0.4097937,0.135975522,0.494871089,0.828144809,1.133190796,0.689697619,0.323581671,0.120077172,0.406595216,0.737342829,2.019265585,4.264581368,6.610925426,9.652067823,14.31136389,2024/2/8 0:00,4B,15.37086891,2.816868879,0,0.477459752,0.430572341,0.59559556,0.250388354,0.857264062,1.409070066,3.014544778,2.592510844,1.63520974,0.672854421,0.237467072,0.75674872,1.139358385,2.672020376,4.342401985,5.869952129,7.028149834,2.02402E+11,52.5,657,655,657,655,656,655,647,655,508,403,292,301,217,194,82,11
